Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
"ГБНОУ ""Губернаторская женская гимназия-интернат""";Кемерово;2;80;55.3909721;86.0467864
"МБНОУ""Городской классический лицей""";Кемерово;23;80;55.3909721;86.0467864
"ФГБОУ ВО ""Кузбасский государственный технический университет имени Т.Ф. Горбачева""";Кемерово;1;80;55.3909721;86.0467864
"Лицей федерального государственного бюджетного образовательного учреждения ""Приамурский государственный университет имени Шолом-Алейхема""";Биробиджан;1;80;48.7945975;132.9217594
"МОАУ г. Бузулука ""Средняя общеобразовательная школа №6 им. А. С. Пушкина"" Оренбургской области";Бузулук;1;80;52.7881434;52.2623757
МАОУ СОШ №1 г. Гурьевска;Гурьевск;1;80;54.2860005;85.947723
МАОУ СОШ №1 г. Гурьевска;Гурьевск;1;80;54.7705368;20.6039109
"МБОУ ""Гимназия № 8""";Глазов;1;80;58.1359111;52.6634998
"МБОУ ""Гимназия 1 г. Владивостока""";Владивосток;1;80;43.1163807;131.882348
МАОУ Лицей Технический;Владивосток;1;80;43.1163807;131.882348
МБОУ «СОШ № 72» ;Ижевск;1;80;56.8527444;53.2113961
"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №34""";Златоуст;1;80;55.1715695;59.6726264
Средняя общеобразовательная школа 176 г.Зеленогорск;Зеленогорск;1;80;56.1133001;94.5888736
Краевая общеобразовательная школа-интернат по работе с одарёнными детьми Школа космонавтики г. Железногорск;Железногорск;4;80;52.3378753;35.3516834
Краевая общеобразовательная школа-интернат по работе с одарёнными детьми Школа космонавтики г. Железногорск;Железногорск;4;80;56.2529346;93.532167
МБОУ СОШ №8;Елабуга;1;80;55.7566727;52.0544438
"государственное бюджетное нетиповое общеобразовательное учреждение ""Губернаторская женская гимназия-интернат"" Кемеровского района Кемеровской области ";Елыкаево;1;80;55.32205061;86.2604911
"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №101""";Барнаул;1;80;53.3481145;83.7798362
"МБОУ ""Лицей ""Сигма""";Барнаул;1;80;53.3481145;83.7798362
"МБОУ ""Гимназия №69"" им. И.В. Панфилова г. Барнаула Алтайского края";Барнаул;1;80;53.3481145;83.7798362
Средняя общеобразовательная школа №126 г. Барнаул;Барнаул;1;80;53.3481145;83.7798362
"МБОУ города Абакана ""Гимназия""";Абакан;5;80;53.7223661;91.4437792
"МАОУ ""Агинская окружная гимназия - интернат""";Агинское;2;80;51.1;114.53
Средняя общеобразовательная школа 3 г.Бийск;Бийск;8;79;52.5393683;85.2138852
"МБОУ ""Лицей №15""";Березовский;6;79;55.6692853;86.2744636
