Средний_балл;Учебное_заведение;Город;Число_поступающих
73;Гимназия № 12 г.Ленинска-Кузнецкого МО Ленинск-Кузнецкого городского округа;Ленинск-Кузнецкий;2
73;Средняя общеобразовательная школа 16 г.Минусинск;Минусинск;3
73;Средняя общеобразовательная школа 21 г.Миасс;Миасс;2
73;Молчановская муниципальная средняя (полная) общеобразовательная школа № 1;Молчаново;2
73;"МБОУ ""Лицей"" г.Нижневартовска";Нижневартовск;4
73;Средняя общеобразовательная школа №97 г. Новокузнецка;Новокузнецк;2
73;"МБНОУ ""Гимназия №59""";Новокузнецк;7
73;МБНОУ Гимназия №44;Новокузнецк;6
73;Средняя общеобразовательная школа 43 г.Семей Р.Казахстан;Семей;1
73;Средняя общеобразовательная школа №1 г.Свободного Амурской области;Свободный;2
