Средний_балл;Учебное_заведение;Город;Число_поступающих
77;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа"" пгт.Ярославский Хорольского муниципального района Приморского края";Ярославский;1
77;Усть-Сертинская средняя общеобразовательная школа;Усть-Серта;1
77;Чистогорская средняя общеобразовательная школа;Чистогорский;2
77;Муниципальное бюджетное общеобразовательное учреждение Хотьковская средняя образовательная школа №1;Хотьково;1
77;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 152 г. Челябинска""";Челябинск;1
77;ГБОУ Лицей-интернат №61 Республики Бурятия;Улан-Удэ;1
77;Средняя общеобразовательная школа №21 Байкальская перспектива г.Улан-Удэ;Улан-Удэ;1
77;Тяжинская средняя общеобразовательная школа 1 пгт.Тяжинский;Тяжинский;1
77;МАОУ гимназия №49;Тюмень;1
77;МАОУ лицей №1 имени А.С.Пушкина г. Томск Томской области;Томск;1
77;Академический лицей г. Томска имени Г.А. Псахье;Томск;2
77;Средняя Общеобразовательная школа№12. г. Алапаевск;Алапаевск;1
77;Средняя общеобразовательная школа 26 г.Абакан;Абакан;1
77;Гимназия №74;Барнаул;1
77;Лицей №112;Барнаул;1
77;Средняя общеобразовательная школа № 10 города Белово;Белово;1
77;Калининская средняя общеобразовательная школа села Аскиз;Аскиз;1
77;Бакчарская средняя общеобразовательная школа;Бакчар;4
77;"Краевая школа-интернат по работе с одаренными детьми Школа космонавтики""";Железногорск;1
77;МБОУ Гимназия № 91 имени М.В. Ломоносова;Железногорск;1
77;"МБОУ ""Белоярская СШ""";Белый Яр;1
77;Средняя общеобразовательная школа 1 г.Березовский;Березовский;1
77;Республиканский классический лицей;Горно-Алтайск;6
77;Дальневосточный федеральный университет;Владивосток;1
77;Средняя общеобразовательная школа 3 г.Братск;Братск;1
77;Красненская средняя общеобразовательная школа им. М.И.Светличной;Красное;1
77;муниципальное общеобразовательное учреждение гимназия №9;Комсомольск-на-Амуре;1
77;Лицей №62 г. Кемерово;Кемерово;1
77;Гимназия № 18;Ленинск-Кузнецкий;2
77;"муниципальное бюджетное общеобразовательное учреждение куйбышевского района ""средняя общеобразовательная школа №9"" города куйбышева новосибирской области ";Куйбышевский район, Куйбышев;1
77;"Муниципальное бюджетное общеобразовательное учреждение ""Каргасокская средняя общеобразовательная школа № 2"" Томской области";Каргасок;1
77;Казанский торгово-экономический техникум;Казань;1
77;"МАОУ ""Гимназия №1"" г. Канска Красноярского края";Канск;1
77;СОШ №78;Кемерово;1
77;МБОУ СОШ №44 имени Вознесенского г. Кемерово;Кемерово;1
77;МБОУ СОШ №24;Кемерово;1
77;"МБОУ города Новосибирска ""Средняя общеобразовательная школа №7""";Новосибирск;1
77;МБОУ СОШ №6;Новый;1
77;МБОУ СОШ г.Новосибирска №202;Новосибирск;1
77;Специализированный учебно-научный центр НГУ;Новосибирск;7
77;МБНОУ Гимназия №44;Новокузнецк;2
77;МАОУ СОШ №56 УИМ;Магнитогорск;1
77;Могойтуйская средняя общеобразовательная школа 2 Забайкальского края;Могойтуй;1
77;Молчановская муниципальная средняя (полная) общеобразовательная школа № 1;Молчаново;1
77;МБОУ Гимназия № 166 г.Новоалтайска;Новоалтайск;1
77;Средняя общеобразовательная школа №107 г. Новокузнецка;Новокузнецк;1
77;Информационно-технологический лицей 24 г.Нерюнгри;Нерюнгри;1
77;МБОУ Лицей 7 ;Саяногорск;3
77;МБОУ Октябрьская средняя общеобразовательная школа Томского района Томской области;Октябрьское;2
77;ОСОШ №1 г.Перми;Пермь;1
77;"МБОУ ""Средняя школа №104"" пос. Подгорный ЗАТО Железногорск Красноярского края";Подгорный;1
77;Муниципальная средняя (полная) общеобразовательная школа № 67 г.Томска;Томск;1
77;Муниципальная средняя (полная) общеобразовательная школа № 33 г.Томск;Томск;1
76;Муниципальное общеобразовательное учреждение гимназия № 6 г.Томск;Томск;3
76;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области;Тисуль;2
76;"Частное общеобразовательное учреждение ""Лицей ТГУ"" г. Томск";Томск;2
76;"муниципальное бюджетное общеобразовательное учреждение ""Лицей № 36""";Осинники;3
76;"КГУ ""Лицей-интернат ""Билим-инновация"" для одаренных юношей"" акимата города Нур-Султан";Нур-Султан;1
76;Лицей № 11;Новокузнецк;3
76;"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №174"" г. Зеленогорска Красноярского края";Зеленогорск;6
76;"МБОУ ""Лицей №124""";Барнаул;4
76;"МБОУ города Абакана ""Гимназия""";Абакан;2
76;Нетиповое муниципальное бюджетное общеобразовательное учреждение Анжеро-Судженского городского округа Гимназия 11;Анжеро-Судженск;3
75;"КГУ ""Специализированный лицей №165""";Алматы;1
75;Средняя общеобразовательная школа 25 г.Абакан;Абакан;3
75;Средняя общеобразовательная школа 24 г.Абакан;Абакан;2
75;МБОУ Лицей г.Абакан;Абакан;2
75;"МАОУ ""Школа №3 с углубленным изучением математики""";Ачинск;1
75;Средняя общеобразовательная школа 11 г.Гурьевск;Гурьевск;1
75;Средняя общеобразовательная школа 8 г.Бийск;Бийск;1
75;"Лицей федерального государственного бюджетного образовательного учреждения ""Приамурский государственный университет имени Шолом-Алейхема""";Биробиджан;1
75;"МАОУ ""СОШ №78""";Кемерово;4
75;"МАОУ ""Средняя школа №7 с углубленным изучением отдельных предметов"" г. Красноярск";Красноярск;1
75;" Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 72 с углубленным изучением английского языка""";Новокузнецк;1
75;МАОУ Гимназия №12;Новосибирск;1
75;Средняя общеобразовательная школа 65 г.Новокузнецка;Новокузнецк;2
75;Средняя общеобразовательная школа №97 г. Новокузнецка;Новокузнецк;1
75;"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная  школа №12"" ";Новоалександровск;1
75;"МКОУ ""Мамонтовская средняя общеобразовательная школа"" с. Мамонтово Алтайский край";Мамонтово;1
75;МБОУ СОШ №7 г. Мариинска Кемеровской области;Мариинск;1
75;"МБОУ ""Школа №70""";Ростов-на-Дону;1
75;"МБОУ ""Северский лицей""ЗАТО Северск Томской области";Северск;1
75;Средняя общеобразовательная школа им.Н.И.Вавилова;Саратов;1
75;МБОУ Сургутский Естественно-научный ;Сургут;2
75;МБОУ гимназия имени Ф.К.Салманова города Сургута Ханты-Мансийского автономного округа - Югры Тюменской области;Сургут;1
75;Средняя общеобразовательная школа № 25 г.Томска;Томск;2
75;Средняя общеобразовательная школа № 19 г. Томска;Томск;1
75;Муниципальная средняя (полная) общеобразовательная школа № 51 г.Томск;Томск;1
75;МАОУ Гимназия № 18;Томск;3
75;МБОУ Академический лицей г.Томска имени Г.А. Псахье;Томск;4
75;Средняя общеобразовательная школа 19 г.Читы;Чита;1
75;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №22"" г. Читы";Чита;1
75;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №12;Хабаровск;1
75;"МБОУ ""Лицей города Юрги"" ";Юрга;2
74;МБОУ Академический лицей г. Томска имени Г.А. Псахье;Томск;4
74;МАОУ СОШ №65 г.Томска;Томск;2
74;МАОУ СОШ №53 г. Томска;Томск;3
74;МАОУ Сибирский лицей г. Томск;Томск;2
74;Лицей № 51 г.Томска;Томск;3
74;МАОУ гимназия №56 г.Томска;Томск;2
74;МАОУ гимназия №56;Томск;3
74;Муниципальная средняя (полная) общеобразовательная школа № 43 г.Томск;Томск;2
74;Муниципальное общеобразовательное учреждение гимназия № 56 г.Томск;Томск;3
74;Егорьевская средняя общеобразовательная школа;Новоегорьевское;3
74;Сибирский государственный индустриальный университет;Новокузнецк;1
74;"МБНОУ ""Гимназия №59""";Новокузнецк;2
74;Гимназия № 12 г.Ленинска-Кузнецкого МО Ленинск-Кузнецкого городского округа;Ленинск-Кузнецкий;2
74;МБОУ Средняя общеобразовательная школа 7 г.Колпашево;Колпашево;2
74;Гимназия №1 имени Тасирова Г.Х. города Белово;Белово;2
74;Средняя общеобразовательная школа № 10 с углубленным изучением отдельных предметов г.Ангарск;Ангарск;4
73;МБОУ Анжеро-Судженского г.о. Средняя общеобразовательная школа № 22;Анжеро-Судженск;1
73;Хакасская национальная гимназия-интернат г.Абакана;Абакан;1
73;"МОУ ""Лицей №1""";Ачинск;1
73;Муниципальная средняя (полная) общеобразовательная школа № 4 г.Асино;Асино;1
73;Алтайский краевой педагогический лицей;Барнаул;1
73;МБОУСОШ №5 имени Лейтенанта Мурадяна;Геленджик;1
73;Средняя общеобразовательная школа 172 г.Зеленогорск;Зеленогорск;1
73;Средняя общеобразовательная школа 104 г.Железногорск;Железногорск;1
73;Колпашевский кадетский корпус;Колпашево;1
73;Лицей с.Кижинга;Кижинга;1
73;муниципальное казенное общеобразовательное учреждение Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №2 имени Ф.И. Анисичкина;Краснозерское;4
73;Краснозерская СОШ №2 имени Ф.И.Аничкина;Краснозерское;1
73;Средняя общеобразовательная школа 7 г.Краснокаменска;Краснокаменск;1
73;"МБОУ ""Гимназия №1""";Красногвардейское;1
73;МБОУ СОШ№10;Красноярск;1
73;Средняя общеобразовательная школа № 93 г. Кемерово;Кемерово;1
73;Карагандинский коммерческий колледж;Караганда;1
73;МБОУ технический лицей № 176 Карасукского района Новосибирской области;Карасук;1
73;Средняя общеобразовательная школа №7 г. Качканар;Качканар;1
73;МБОУ Гимназия №3;Иркутск;1
73;МБНОУ Лицей №111;Новокузнецк;1
73;МБОУ СОШ №199;Новосибирск;1
73;Вторая Новосибирская гимназия г.Новосибирска;Новосибирск;1
73;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №42""";Нижневартовск;1
73;Средняя общеобразовательная школа №4;Монастырище;1
73;Средняя общеобразовательная школа №4 имени И.С.Черных города Томска;Томск;4
73;Средняя общеобразовательная школа № 84 г.Северска Томской области;Северск;1
73;"бюджетное общеобразовательное учреждение города Омска   ""Средняя общеобразовательная школа №46""";Омск;1
73;МАОУ гимназию №29 г. Томска;Томск;2
73;Мариинская средняя общеобразовательная школа № 3 г.Томска;Томск;1
73;"МАОУ г. Улан-Удэ ""Средняя общеобразовательная школа №35"" Республики Бурятия";Улан-Удэ;1
73;"МОБУ ""Якутский городской лицей""";Якутск;1
73;"МБОУ ""Средняя общеобразовательная школа № 30"" города Читы Забайкальского края";Чита;1
73;МБОУ СОШ №6 в г.Юрге;Юрга;1
72;Якутский городской лицей г.Якутск;Якутск;1
72;Средняя школа 24 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
72;"Муниципальное бюджетное общеобразовательное учреждение  ""Гимназия №133"" г.Уссурийска";Уссурийск;1
72;Гимназия № 13 г.Томска;Томск;1
72;"МАОУ ""Сибирский лицей""";Томск;1
72;Средняя общеобразовательная школа 31 г.Орск;Орск;1
72;Муниципальная средняя (полная) общеобразовательная школа № 198 г.Северск;Северск;2
72;Муниципальная средняя (полная) общеобразовательная школа № 5 г.Томск;Томск;1
72;МКОУ Сущёвская средняя общеобразовательная школа;Сущево;1
72;муниципальное бюджетное общеобразовательное учреждение Тамбовская средняя общеобразовательная школа;Тамбовка;1
72;Моряковская муниципальная средняя (полная) общеобразовательная школа;Моряковский Затон;1
72;МБОУ СОШ №1 Мариинского муниципального района Кемеровской области;Мариинск;1
72;Средняя общеобразовательная школа №79;Новокузнецк;1
72;"МБОУ ""СОШ №93""";Новокузнецк;1
72;Специализированный учебно-научный центр Новосибирского государственного университета;Новосибирск;1
72;Новосибирский авиационный технический колледж;Новосибирск;1
72;Средняя общеобразовательная школа № 37;Кемерово;1
72;"ФГБОУ ВО ""Кузбасский государственный технический университет имени Т.Ф. Горбачева""";Кемерово;1
72;МАОУ Гимназия №42;Кемерово;4
72;МАОУ СШ №7;Красноярск;1
72;МАОУ Лицей №12;Красноярск;1
72;МАОУ Гимназия 10;Красноярск;1
72;"муниципальное бюджетное общеобразовательное учреждение города Кургана ""Гимназия №47"" Курганской области";Курган;1
72;гимназия №7;Красноярск;1
72;"БОУ РА ""Республиканская гимназия имени В.К. Плакаса""";Горно-Алтайск;3
72;Гимназия №164 г.Зеленогорска;Зеленогорск;2
72;Средняя общеобразовательная школа 161 г.Зеленогорск;Зеленогорск;1
72;МБОУ Средняя общеобразовательная школа №24 г. Белово;Белово;2
72;Гимназия №1 имени Тасирова Г.Х. города Белово Кемеровской области;Белово;1
72;"МАОУ ""Ангарский лицей № 2 имени М. К. Янгеля""";Ангарск;6
71;"Муниципальное автономное общеобразовательное учреждение ""Лицей №7""";Бердск;2
71;Лицей 1 г.Иркутск;Иркутск;3
71;Средняя общеобразовательная школа № 4 им.И.С.Черных;Томск;4
71;Северский физико-математический лицей;Северск;3
71;Средняя общеобразовательная школа 2 г.Риддер Р.Казахстан;Риддер;1
71;МАОУ СОШ № 4 им. И.С. Черных г. Томска;Томск;6
71;КГУ ОСШЛМФИ;Усть-Каменогорск;2
71;Средняя общеобразовательная школа № 19 с углубленным изучением отдельных предметов;Черногорск;4
70;МБОУ Многопрофильная гимназия №12 г. Читы Забайкальского края;Чита;1
70;"Лицей ""Ступени"" г.Хабаровск";Хабаровск;1
70;Средняя общеобразовательная школа 19 г.Яровое Алтайский край;Яровое;1
70;Общеобразовательный лицей № 2 г.Южно-Сахалинск;Южно-Сахалинск;1
70;Гимназия № 26 г.Томск;Томск;2
70;МАОУСОШ №55 г. Улан-Удэ;Улан-Удэ;1
70;Средняя общеобразовательная школа 19 г.Улан-Удэ;Улан-Удэ;1
70;муниципальное образовательное учреждение средняя общеобразовательная школа 56 пгт. Промышленная;Промышленная;2
70;"МБОУ ""Лицей №26""";Сарапул;1
70;"Муниципальное общеобразовательное учреждение ""Октябрьская средняя общеобразовательная школа""";Октябрьский;1
70;Областная специализированная школа-лицей для одарённых детей ЛОРД г.Петропавловск Р.Казахстан;Петропавловск;1
70;Муниципальная средняя (полная) общеобразовательная школа № 40 г.Томск;Томск;6
70;ЧОУ Лицей при ТГУ;Томск;1
70;Муниципальное автономное общеобразовательное учреждение «Средняя общеобразовательная школа №10» городского округа город Стерлитамак Республики Башкортостан;Стерлитамак;1
70;Средняя школа 1 с углубленным изучением физики и математике им А.П.Завенягина ;Норильск;1
70;МАОУ СОШ № 4;Новый Уренгой;2
70;"МБОУ ""Технический лицей при СГУГиТ""";Новосибирск;2
70;МАОУ Гимназия №86;Нижний Тагил;1
70;Николаевская средняя общеобразовательная школа;Николаевка;1
70;Средняя общеобразовательная школа 1 г.Мыски;Мыски;1
70;МБОУ СОШ 6;Камышеватская;1
70;Лицей 12 г.Курган;Курган;2
70;Вологодский строительный колледж;Вологда;1
70;Лицей 6 г.Горно-Алтайск;Горно-Алтайск;1
70;"МАОУ ""СОШ с углублённым изучением английского языка №27";Ангарск;1
70;Средняя общеобразовательная школа №1;Абакан;3
70;"МБОУ ""Гимназия №45""";Барнаул;1
69;СОУ 82;Душанбе;1
69;Муниципальное общеобразовательное учреждение Лицей № 7 г.Томск;Томск;9
69;МБОУ Гимназия №11 города Рубцовска Алтайского края;Рубцовск;3
69;Муниципальная средняя (полная) общеобразовательная школа № 87 г.Северск;Северск;8
69;Средняя общеобразовательная школа 27 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
68;Средняя общеобразовательная школа 51 г.Улан-Удэ;Улан-Удэ;1
68;Селиванихинская муниципальная средняя (полная) общеобразовательная школа с.Селиваниха Красноярский к;Селиваниха;1
68;Средняя общеобразовательная школа 9 г.Павлодар Р.Казахстан;Павлодар;1
68;Сибирский лицей г. Томск;Томск;1
68;Муниципальная средняя (полная) общеобразовательная школа № 14 г.Томск;Томск;2
68;Муниципальное общеобразовательное учреждение Академический лицей г.Томск;Томск;4
68;"Муниципальное бюджетное общеобразовательное учреждение ""Сорская средняя общеобразовательная школа №3 с углублением изучением отдельных предметов"" города Сорска Республики Хакасии";Сорск;2
68;Томский техникум информационных технологий;Томск;1
68;Тарко-Салинская средняя школа 2 пгт.Тарко-Сале;Тарко-Сале;1
68;Средняя общеобразовательная школа 98 г.Железногорск;Железногорск;1
68;Анжеро-Судженский политехнический колледж;Анжеро-Судженск;1
68;"Автономная некоммерческая профессиональная образовательная организация ""Уральский промышленно-экономический техникум""";Асбест;1
68;"Муниципальная бюджетная общеобразовательная школа-интернат ""Аскизский лицей-интернат"" им. М. И. Чебодаева";Аскиз;1
68;Средняя общеобразовательная школа № 12 города Белово Кемеровской области;Белово;1
68;Средняя общеобразовательная школа №5;Алмалык;1
68;Алмалыкский профессиональный колледж строительства и жилищно-коммунального хозяйства;Алмалык;1
68;Курумканская средняя школа 1 с.Курумкан;Курумкан;2
68;"МКОУ ""Курайская СОШ""";Кызыл-Таш;1
68;"муниципальное казенное общеобразовательное учреждение "" средняя общеобразовательная школа №10""";Лиски;1
68;Средняя общеобразовательная школа 2 г.Лесосибирск;Лесосибирск;1
68;Гимназия №17 г. Кемерово;Кемерово;1
67;Среднее общеобразовательное учреждение № 1 г.Душанбе;Душанбе;1
67;Гимназия 164 г.Зеленогорск;Зеленогорск;2
67;Средняя школа химико-технологического института района Линьтун, г. Сиань;Сиань;1
67;Средняя общеобразовательная школа 27 г.Сургута;Сургут;2
67;Средняя общеобразовательная школа 5 г.Мыски;Мыски;2
67;Средняя (полная) общеобразовательная школа №77 г.Новокузнецка;Новокузнецк;2
66;Средняя общеобразовательная школа 1 г.Мариинск;Мариинск;1
66;МБОУ СОШ №22;Новокузнецк;1
66;Средняя общеобразовательная школа 169 г.Зеленогорск;Зеленогорск;1
66;МБОУ СОШ №15 с углубленным изучением отдельных предметов ;Заринск;1
66;Змеиногорская средняя общеобразовательная школа с углублённым изучением отдельных предметов Змеиного;Змеиногорск;1
66;МБОУ СОШ №13 г. Бердска;Бердск;1
66;Средняя общеобразовательная школа 12 г.Анжеро-Судженск;Анжеро-Судженск;2
66;Гимназия 123 г.Барнаула;Барнаул;1
66;Муниципальная средняя (полная) общеобразовательная школа № 4 г.Колпашево;Колпашево;1
66;"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 152 имени А.Д. Березина"" г.Красноярска";Красноярск;1
66;Средняя общеобразовательная школа 1 им. М.А.Бухтуева г.Кызыла;Кызыл;1
66;"Муниципальное автономное общеобразовательное учреждение ""Лицей 10"" г. Каменск-Уральский";Каменск-Уральский;1
66;МАОУ Лицей ИГУ города Иркутска;Иркутск;1
66;Средняя общеобразовательная школа 8 г.Топки;Топки;1
66;МБОУ Средняя общеобразовательная школа №6 г.Юрги;Юрга;1
65;Алмалыкский горный профессиональный колледж;Алмалык;2
65;"Муниципальное общеобразовательное учреждение ""Северская гимназия"" ЗАТО Северск Томской области";Северск;3
64;МБОУ СОШ №198 г.Северска ЗАТО Северск Томской области;Северск;1
64;Средняя школа Хуанхэ г. Сиань;Сиань;1
64;"БОУ г.Омска ""Лицей 74""";Омск;1
64;Муниципальная средняя (полная) общеобразовательная школа № 47 г.Томск;Томск;1
64;Муниципальная средняя (полная) общеобразовательная школа № 34 г.Томск;Томск;1
64;Новосибирский национальный исследовательский государственный университет;Новосибирск;1
64;Гимназия 6 г.Междуреченск;Междуреченск;1
64;Межениновская муниципальная средняя (полная) общеобразовательная школа;Межениновка;1
64;"МБОУ ""СОШ № 2"" ";Междуреченск;2
64;Средняя общеобразовательная школа 6 г.Нижневартовск;Нижневартовск;1
64;Средняя общеобразовательная школа 16 г.Березовский;Березовский;1
64;МАОУ СОШ №19;Екатеринбург;1
64;средняя общеобразовательная школа № 93 с углубленным изучением отдельных предметов;Кемерово;1
64;МБОУ СОШ №99;Кемерово;1
64;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №75"" города Лесного Свердловской области";Лесной;1
64;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №8 г.Юрги""";Юрга;1
64;Харовская муниципальная сош номер 2;Харовск;1
64;Средняя общеобразовательная школа 43 г.Улан-Удэ;Улан-Удэ;1
63;МАОУ Гимназия 33;Улан-Удэ;3
63;Общеобразовательная школа №2 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
63;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области;Юрга;3
63;"МБОУ ""Гимназия №5 города Кызыла Республики Тыва""";Кызыл;2
63;Общеобразовательное учрежление 92 района Сино г Душанбе;Душанбе;1
62;МБОУ Гимназия № 3 г.Горно-Алтайска;Горно-Алтайск;1
62;МБОУ Лицей №22 города Белово;Бачатский;1
62;мбоу сош 92;Кемерово;1
62;Муниципальное бюджетное общеобразовательное учреждение среднюю общеобразовательную школу №1 им Н.К. Крупской;Нижний Тагил;1
62;Намская улусная гимназия им.Н.С.Охлопкова с.Намцы;Намцы;1
62;Таштагольский техникум горных технологий и сферы обслуживания;Таштагол;1
62;Средняя общеобразовательная школа 36 г.Павлодар Р.Казахстан;Павлодар;1
62;"Бюджетное общеобразовательное учреждение муниципального образования Динской район ""Средняя общеобразовательная школа №5"" станицы Пластуновской Краснодарского края";Пластуновская;1
62;Средняя школа Хуацин района Линьтун г. Сиань;Сиань;1
62;МОАУ СОШ №2 г. Свободного Амурской области;Свободный;1
62;"МОБУ ""СОШ №1"" городского округа ""город  Якутск""";Якутск;1
62;Городская классическая гимназия г.Якутск;Якутск;1
62;МАОУ лицей №93 города Тюмени;Тюмень;1
62;Гимназия 1 им.А.С. Пушкина г.Томск;Томск;1
61;Средняя общеобразовательная школа 26 г.Улан-Удэ;Улан-Удэ;1
61;СОШ№2 пгт Нижний Одес;Ухта;1
61;Школа-лицей 1 г.Риддера Р.Казахстан;Риддер;1
61;Муниципальная средняя (полная) общеобразовательная школа № 19 г.Томск;Томск;3
61;Средняя общеобразовательная школа № 25 г.Томск;Томск;1
61;"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия №1"" г.Нижневартовская";Нижневартовск;1
61;Средняя общеобразовательная школа 96 г.Кемерово;Кемерово;1
61;Средняя общеобразовательная школа № 84 г.Кемерово;Кемерово;2
61;Средняя общеобразовательная школа 127 г.Барнаул;Барнаул;1
60;Школа-лицей 11 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
59;"МАОУ ""Зональная средняя общеобразовательная школа"" Томского района";Томск;1
59;Средняя общеобразовательная школа №26 с углублённым изучением отдельных предметов г. Абакан;Абакан;1
59;Средняя общеобразовательная школа 1 г.Горно-Алтайск;Горно-Алтайск;1
59;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ ""ВЕРХНЕВИЛЮЙСКИЙ РЕСПУБЛИКАНСКИЙ ЛИЦЕЙ-ИНТЕРНАТ М.А. АЛЕКСЕЕВА""";Верхневилюйск;1
59;МБОУ СОШ №48;Владивосток;1
59;Средняя общеобразовательная школа № 15 г. Кемерово;Кемерово;1
59;"МАОУ ""СОШ №12 имени Олега Кошевого""";Сыктывкар;1
59;Лицей г.Рубцовска;Рубцовск;1
59;Лицей 64 г.Омска;Омск;1
59;"БОУ г.Омска ""Лицей 64""";Омская;1
58;Ташкентский гидрометеорологический техникум;Ташкент;1
58;Высший колледж информатики НГУ г.Новосибирск;Новосибирск;2
58;МБОУ СОШ №92;Кемерово;3
57;"МБОУ ""Лицей №23""";Кемерово;1
57;"Федеральное государственное казенное общеобразовательное учереждение ""Казанское суворовское военное училище Министерства обороны Российской Федерации";Казань;1
57;МБОУ СОШ№71 п.Кедровый Красноярского края;Кедровый;1
57;Средняя общеобразовательная школа 13 г.Горно-Алтайск;Горно-Алтайск;1
57;МОУ Билитуйская средняя общеобразовательная школа Забайкальского район Забайкальского края;Билитуй;1
57;"МБОУ Анжеро-Судженского городского округа ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова""";Анжеро-Судженск;2
57;"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия N1 города Новопавловска"" ";Новопавловск;1
57;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №43"" г. Нижневартовска";Нижневартовск;1
57;МОАУ Лицей № 1;Нефтекамск;1
57;Средняя общеобразовательная школа 1 г.Новоалтайск;Новоалтайск;1
57;Средняя общеобразовательная школа 26 г.Междуреченск;Междуреченск;1
57;муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №29;Сургут;1
57;МОУ Средняя школа № 4 городского округа Стрежевой с углубленным изучением отдельных предметов;Стрежевой;1
57;Муниципальный химический лицей при ТПУ г.Томск;Томск;1
57;МАОУ Копыловская СОШ;Томск;1
57;МАОУ СОШ №67 г. Томска;Томск;1
57;Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области;Юрга;1
57;ГОУ СПО Юргинский технологический колледж;Юрга;7
57;Юргинский техникум машиностроения и информационных технологий;Юрга;1
56;"Государственное учреждение ""Школа-лицей №54"" города Нур-Султан";Нур-Султан;1
56;КГУ Общая средняя школа №5 имени М. Горького;Аксукент;1
56;Колледж энергетики и связи акимата города Астаны;Астана;1
55;Средняя общеобразовательная школа 32 г.Белово;Белово;1
55;Катайгинская муниципальная средняя (полная) общеобразовательная школа;Катайга;1
55;Русская Классическая Гимназия №2;Томск;1
55;МБОУ Тогурская средняя общеобразовательная школа;Тогур;1
55;Муниципальное бюджетное общеобразовательное учреждение города Новосибирска Средняя общеобразовательная школа № 54 с углубленным изучением предметов социально-гуманитарного цикла;Новосибирск;1
55;Сибирский государственный университет телекоммуникаций и информатики;Новосибирск;1
55;Средняя общеобразовательная школа 7 г.Усть-Илимск;Усть-Илимск;1
