Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Средняя общеобразовательная школа 15 с углубленным изучением отдельных предметов г.Заринск;Заринск;1;84;53,7063495;84,9314703;309
МБОУ СОШ №15 с углубленным изучением отдельных предметов ;Заринск;5;84;53,7063495;84,9314703;309
Катановская средняя общеобразовательная школа Аскизского района Республики Хакасия;Катанов;1;84;53,25970547;90,71166532;514
ГБНОУ Губернаторская женская гимназия-интернат;Кемерово;1;84;55,3909721;86,0467864;139
МБОУ многопрофильный лицей города Кирово-Чепецка Кировской области;Кирово-Чепецк;1;84;58,5559921;50,0317608;2072
Средняя общеобразовательная школа 14 г.Киселевск;Киселевск;1;84;54,0060382;86,6367387;295
Средняя общеобразовательная школа № 22;Курган;1;84;55,4443448;65,3161339;1222
муниципальное бюджетное общеобразовательное учреждение Средняя школа № 64;Красноярск;2;84;56,009466;92,8524162;491
МАОУ Лицей №7 имени Героя Советского Союза Б.К. Чернышева;Красноярск;1;84;56,009466;92,8524162;491
Лицей;Лесной;1;84;58,634981;59,7980528;1509
МОУ СОШ№48;Магнитогорск;1;84;53,4071891;58,9791432;1682
Средняя школа Суанчыонг. г.Суанчыонг. провинция Намдинь;Нам Динь;1;84;20,45007336;106,1708045;4370
Физико-математический лицей;Оренбург;1;84;51,7875191;55,1017379;1994
бюджетное общеобразоваетльное учреждение Средняя общеобразоваетльная школа № 4 имени И.И. Стрельникова;Омск;1;84;54,9848136;73,3674638;743
Муниципальное бюджетное общеобразовательное учреждение города Новосибирска Средняя общеобразовательная школа № 54 с углубленным изучением предметов социально-гуманитарного цикла;Новосибирск;2;84;55,0281016;82,9210575;206
КГУ Гимназия 6;Нур-Султан;1;84;51,1801;71,44598;1061
Лицей информационных технологий г.Новосибирск;Новосибирск;1;84;55,0281016;82,9210575;206
МАОУ СОШ №4 г.Покачи;Покачи;1;84;61,7421977;75,5942069;790
Средняя общеобразовательная школа 9 г.Чита;Чита;1;84;52,0340128;113,4994884;1903
МБОУ Лицей #153;Уфа;1;84;54,734853;55,9578647;1816
Средняя общеобразовательная школа-лицей 7 г.Семей Р.Казахстан;Семей;3;84;50,42675;80,26669;741
КГУ Средняя школа-лицей №5 имени М.В. Ломоносова;Талдыкорган;1;84;45,01556;78,37389;1354
