ID;Балл;Предмет;Город;Дата_Зачисления;Учебное_Заведение
170482;57;Русский язык;Юрга;08.08.2019;Юргинский техникум агротехнологий и сервиса
171385;57;Русский язык;Юрга;08.08.2019;Юргинский техникум агротехнологий и сервиса
174938;56;Русский язык;Юрга;25.09.2019;Юргинский техникум агротехнологий и сервиса
169995;56;Русский язык;Юрга;29.07.2019;Юргинский техникум агротехнологий и сервиса
169995;56;Физика;Юрга;29.07.2019;Юргинский техникум агротехнологий и сервиса
166364;54;Математика;Юрга;11.09.2019;Юргинский техникум агротехнологий и сервиса
169995;53;Математика;Юрга;29.07.2019;Юргинский техникум агротехнологий и сервиса
171385;52;Математика;Юрга;08.08.2019;Юргинский техникум агротехнологий и сервиса
170482;52;Математика;Юрга;08.08.2019;Юргинский техникум агротехнологий и сервиса
168359;50;Математика;Юрга;25.09.2019;Юргинский техникум агротехнологий и сервиса
